0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0.0044,0
29,0.0144,0
30,0.0313,0
31,0.0589,0.052
32,0.0964,0.0827
33,0.1315,0.1165
34,0.1678,0.159
35,0.2085,0.2029
36,0.2486,0.2505
37,0.2868,0.2993
38,0.3237,0.3469
39,0.3563,0.3845
40,0.387,0.4377
41,0.4139,0.479
42,0.4377,0.5047
43,0.4577,0.5279
44,0.4746,0.5448
45,0.4884,0.5529
46,0.5003,0.5604
47,0.5097,0.5072
48,0.5166,0.5448
49,0.5222,0.5823
50,0.5254,0.5247
51,0.5272,0.4847
52,0.5272,0.4101
53,0.5254,0.3688
54,0.5216,0
55,0.516,0.3889
56,0.4665,0.3945
57,0.4571,0
58,0.4458,0
59,0.4327,0
60,0.4164,0
61,0.3976,0
62,0.3788,0
63,0.3613,0
64,0.3438,0
65,0.3237,0
66,0.3031,0
67,0.2793,0
68,0.2555,0
69,0.2317,0
70,0.2079,0
71,0.1822,0
72,0.1565,0
73,0.1327,0
74,0.1102,0
75,0.0883,0
76,0.0676,0
77,0.047,0
78,0.0288,0
79,0.0157,0
80,0.0069,0
81,0.0013,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,0.0031,0
125,0.0113,0
126,0.025,0.0288
127,0.0457,0.0551
128,0.0726,0.0839
129,0.1021,0.1083
130,0.1334,0.1528
131,0.1653,0.2023
132,0.1997,0.2311
133,0.2342,0.2574
134,0.268,0.2774
135,0.3006,0.2949
136,0.3319,0.35
137,0.3632,0.3957
138,0.3939,0.4508
139,0.4227,0
140,0.479,0
141,0.4997,0.578
142,0.5191,0.5648
143,0.5366,0.5892
144,0.5523,0.5792
145,0.5661,0.531
146,0.5755,0.5216
147,0.5798,0.4126
148,0.5811,0.4076
149,0.5798,0.4133
150,0.5755,0.3726
151,0.5692,0.3713
152,0.4652,0.3425
153,0.4596,0.3406
154,0.4527,0.3431
155,0.444,0.3388
156,0.4333,0.3494
157,0.4208,0.3989
158,0.4064,0.3957
159,0.3914,0.3807
160,0.3738,0.3782
161,0.355,0.3544
162,0.335,0.315
163,0.3131,0.2905
164,0.2905,0.2473
165,0.2655,0.2229
166,0.2392,0.2066
167,0.2116,0.1866
168,0.1822,0.1584
169,0.1515,0.1572
170,0.1246,0.1302
171,0.0977,0.0964
172,0.0733,0.0802
173,0.0495,0.0607
174,0.0301,0.0394
175,0.0163,0.02
176,0.0069,0
177,0.0013,0
178,0,0
179,0,0
180,0,0
181,0,0
182,0,0
183,0,0
184,0,0
185,0,0
186,0,0
187,0,0
188,0,0
189,0,0
190,0,0
191,0,0
192,0,0
193,0,0
194,0,0
195,0,0
196,0,0
197,0,0
198,0,0
199,0,0
200,0,0
201,0,0
202,0,0
203,0,0
204,0,0
205,0,0
206,0,0
207,0,0
208,0,0
209,0,0
210,0,0
211,0,0
212,0,0
213,0,0
214,0,0
215,0,0
216,0,0
217,0,0
218,0,0
219,0,0
220,0.0038,0
221,0.0125,0
222,0.0288,0
223,0.0557,0
224,0.0877,0.0833
225,0.1234,0.1265
226,0.1603,0
227,0.1997,0
228,0.2405,0
229,0.2799,0
230,0.3162,0
231,0.35,0
232,0.3826,0
233,0.4114,0
234,0.4364,0
235,0.4584,0.5028
236,0.4765,0
237,0.4934,0.5135
238,0.5072,0.5279
239,0.5191,0.5279
240,0.5291,0.551
241,0.5366,0.5848
242,0.5416,0
243,0.5429,0
244,0.541,0
245,0.5373,0
246,0.5316,0
247,0.5241,0
248,0.4809,0
249,0.474,0.4847
250,0.4646,0.4665
251,0.4571,0.4784
252,0.4471,0.4828
253,0.4371,0.4283
254,0.4239,0.4177
255,0.4026,0.4358
256,0.3813,0.3982
257,0.3582,0.3651
258,0.3338,0
259,0.3081,0.3519
260,0.2818,0.2968
261,0.2549,0.2655
262,0.226,0
263,0.196,0
264,0.1672,0
265,0.1409,0.1384
266,0.1152,0.1021
267,0.0902,0.077
268,0.0676,0.0576
269,0.0457,0.0376
270,0.0276,0.0225
271,0.015,0.01
272,0.0056,0.0025
273,0.0006,0
274,0,0
275,0,0
276,0,0
277,0,0
278,0,0
279,0,0
280,0,0
281,0,0
282,0,0
283,0,0
284,0,0
285,0,0
286,0,0
287,0,0
288,0,0
289,0,0
290,0,0
291,0,0
292,0,0
293,0,0
294,0,0
295,0,0
296,0,0
297,0,0
298,0,0
299,0,0
300,0,0
301,0,0
302,0,0
303,0,0
304,0,0
305,0,0
306,0,0
307,0,0
308,0,0
309,0,0
310,0,0
311,0,0
312,0,0
313,0,0
314,0,0
315,0,0
316,0.0019,0
317,0.0081,0
318,0.0182,0.0025
319,0.0338,0.0038
320,0.0407,0.0088
321,0.0564,0.0157
322,0.0733,0.0294
323,0.0895,0.0526
324,0.1058,0.0795
325,0.1215,0.1064
326,0.1378,0.1215
327,0.1522,0.1227
328,0.1659,0.1353
329,0.1778,0.1478
330,0.1885,0.1609
331,0.1979,0.1785
332,0.2073,0.1916
333,0.216,0.2129
334,0.2229,0.2354
335,0.2292,0.273
336,0.2348,0.2956
337,0.2398,0.293
338,0.243,0.2924
339,0.2442,0
340,0.2448,0.2229
341,0.2455,0.2242
342,0.2455,0.2242
343,0.2442,0.2129
344,0.3068,0.1904
345,0.2999,0.1991
346,0.2918,0.2116
347,0.283,0.2242
348,0.2724,0.1991
349,0.2605,0.1716
350,0.2467,0.1603
351,0.2311,0.1628
352,0.1453,0.1515
353,0.1371,0.1284
354,0.129,0.1021
355,0.119,0.0971
356,0.109,0.1027
357,0.0983,0.1202
358,0.0864,0.1259
359,0.0739,0.1077
360,0.0626,0.0889
361,0.0526,0.0708
362,0.0432,0.0664
363,0.0344,0.0589
364,0.0257,0.0607
365,0.0175,0.0426
366,0.0106,0.0213
367,0.0056,0.01
368,0.0019,0.0056
369,0,0.0006
370,0,0
371,0,0
372,0,0
373,0,0
374,0,0
375,0,0
376,0,0
377,0,0
378,0,0
379,0,0
380,0,0
381,0,0
382,0,0
383,0,0
384,0,0
385,0,0
386,0,0
387,0,0
388,0,0
389,0,0
390,0,0
391,0,0
392,0,0
393,0,0
394,0,0
